delivery_id,po_id,project_id,supplier_id,material_id,planned_delivery_date,expected_delivery_date,actual_delivery_date,ordered_quantity,delivered_quantity,accepted_quantity,rejected_quantity,delay_days,late_delivery_flag,quality_issue_flag,delivery_status
DEL-0000164,PO-0000164,PRJ-0002,SUP-0089,MAT-0177,2026-03-21,2026-03-11,2026-03-14,902.0,874.01,874.01,0.0,3,1,0,Late
DEL-0000165,PO-0000165,PRJ-0002,SUP-0251,MAT-0016,2026-05-06,2026-04-22,2026-04-24,123.0,124.65,124.65,0.0,2,0,0,On Time
DEL-0000166,PO-0000166,PRJ-0002,SUP-0180,MAT-0062,2026-05-19,2026-05-07,2026-05-07,18.0,18.13,18.13,0.0,0,0,0,On Time
DEL-0000167,PO-0000167,PRJ-0002,SUP-0227,MAT-0002,2026-03-27,2026-03-20,2026-03-22,52.0,51.31,42.14,9.17,2,0,1,On Time - Quality Issue
DEL-0000168,PO-0000168,PRJ-0002,SUP-0347,MAT-0159,2026-09-13,2026-11-06,2026-11-06,702.0,690.77,690.77,0.0,0,0,0,On Time
DEL-0000169,PO-0000169,PRJ-0002,SUP-0299,MAT-0069,2026-09-05,2026-08-21,2026-08-21,272.0,263.51,263.51,0.0,0,0,0,On Time
DEL-0000170,PO-0000170,PRJ-0002,SUP-0251,MAT-0101,2026-02-17,2026-01-28,2026-01-29,118.0,116.57,116.57,0.0,1,0,0,On Time
DEL-0000171,PO-0000171,PRJ-0002,SUP-0073,MAT-0086,2026-08-19,2026-08-14,2026-08-16,425.0,421.35,421.35,0.0,2,0,0,On Time
DEL-0000172,PO-0000172,PRJ-0002,SUP-0125,MAT-0139,2026-03-22,2026-03-07,2026-04-03,22.0,21.01,21.01,0.0,27,1,0,Late
DEL-0000173,PO-0000173,PRJ-0002,SUP-0227,MAT-0059,2026-06-25,2026-06-05,2026-06-06,184.0,182.14,182.14,0.0,1,0,0,On Time
DEL-0000174,PO-0000174,PRJ-0002,SUP-0034,MAT-0193,2026-06-23,2026-06-15,2026-06-15,1274.0,1207.85,1207.85,0.0,0,0,0,On Time
DEL-0000175,PO-0000175,PRJ-0002,SUP-0124,MAT-0223,2026-02-28,2026-02-23,2026-02-23,288.0,286.5,286.5,0.0,0,0,0,On Time
DEL-0000176,PO-0000176,PRJ-0002,SUP-0250,MAT-0122,2026-09-13,2026-09-21,2026-10-14,15.0,14.61,14.61,0.0,23,1,0,Late
DEL-0000177,PO-0000177,PRJ-0002,SUP-0238,MAT-0009,2026-03-22,2026-03-10,2026-03-10,658.0,651.61,651.61,0.0,0,0,0,On Time
DEL-0000178,PO-0000178,PRJ-0002,SUP-0223,MAT-0089,2026-03-18,2026-03-05,2026-03-05,162.0,160.34,160.34,0.0,0,0,0,On Time
DEL-0000179,PO-0000179,PRJ-0002,SUP-0074,MAT-0124,2025-11-07,2025-10-24,2025-10-24,18.0,17.13,17.13,0.0,0,0,0,On Time
DEL-0000180,PO-0000180,PRJ-0002,SUP-0076,MAT-0090,2026-06-30,2026-06-17,2026-06-19,664.0,679.63,679.63,0.0,2,0,0,On Time
DEL-0000181,PO-0000181,PRJ-0002,SUP-0069,MAT-0019,2026-08-13,2026-08-07,2026-08-12,77.0,77.81,77.81,0.0,5,1,0,Late
DEL-0000182,PO-0000182,PRJ-0002,SUP-0033,MAT-0183,2026-09-13,2026-09-02,2026-09-03,84.0,85.06,85.06,0.0,1,0,0,On Time
DEL-0000183,PO-0000183,PRJ-0002,SUP-0287,MAT-0112,2026-03-01,2026-02-14,2026-02-15,416.0,423.8,423.8,0.0,1,0,0,On Time
DEL-0000184,PO-0000184,PRJ-0002,SUP-0180,MAT-0051,2025-12-05,2025-11-21,2025-11-21,975.0,962.26,962.26,0.0,0,0,0,On Time
DEL-0000185,PO-0000185,PRJ-0002,SUP-0294,MAT-0236,2026-07-17,2026-07-07,2026-07-07,240.0,236.7,236.7,0.0,0,0,0,On Time
DEL-0000186,PO-0000186,PRJ-0002,SUP-0085,MAT-0146,2026-07-04,2026-06-15,2026-06-15,400.0,397.05,281.93,115.12,0,0,1,On Time - Quality Issue
DEL-0000187,PO-0000187,PRJ-0002,SUP-0150,MAT-0222,2026-07-28,2026-07-08,2026-07-15,630.0,611.79,611.79,0.0,7,1,0,Late
DEL-0000188,PO-0000188,PRJ-0002,SUP-0111,MAT-0111,2026-08-13,2026-08-01,2026-08-02,143.0,141.95,141.95,0.0,1,0,0,On Time
DEL-0000189,PO-0000189,PRJ-0002,SUP-0341,MAT-0244,2026-02-18,2026-02-10,2026-02-10,462.0,476.54,476.54,0.0,0,0,0,On Time
DEL-0000190,PO-0000190,PRJ-0002,SUP-0188,MAT-0057,2026-06-10,2026-05-31,2026-06-21,144.0,146.8,135.35,11.45,21,1,1,Late - Quality Issue
DEL-0000191,PO-0000191,PRJ-0002,SUP-0286,MAT-0055,2026-01-23,2026-01-07,2026-01-07,24.0,23.85,23.85,0.0,0,0,0,On Time
DEL-0000192,PO-0000192,PRJ-0002,SUP-0307,MAT-0020,2026-03-28,2026-03-12,2026-03-12,600.0,612.34,612.34,0.0,0,0,0,On Time
DEL-0000193,PO-0000193,PRJ-0002,SUP-0340,MAT-0087,2026-09-09,2026-08-21,2026-08-21,108.0,111.65,111.65,0.0,0,0,0,On Time
DEL-0000194,PO-0000194,PRJ-0002,SUP-0077,MAT-0215,2026-01-18,2025-12-28,2025-12-28,176.0,171.13,171.13,0.0,0,0,0,On Time
DEL-0000195,PO-0000195,PRJ-0002,SUP-0083,MAT-0098,2025-12-06,2025-11-16,2025-11-16,80.0,77.26,77.26,0.0,0,0,0,On Time
DEL-0000196,PO-0000196,PRJ-0002,SUP-0016,MAT-0230,2025-11-29,2025-11-09,2025-11-11,520.0,520.91,476.87,44.04,2,0,1,On Time - Quality Issue
DEL-0000197,PO-0000197,PRJ-0002,SUP-0062,MAT-0071,2026-05-01,2026-04-29,2026-04-29,1078.0,1103.15,1017.48,85.67,0,0,1,On Time - Quality Issue
DEL-0000198,PO-0000198,PRJ-0002,SUP-0209,MAT-0173,2026-08-24,2026-08-05,2026-08-05,672.0,692.2,692.2,0.0,0,0,0,On Time
DEL-0000199,PO-0000199,PRJ-0002,SUP-0036,MAT-0102,2025-12-20,2025-12-11,2025-12-12,180.0,180.53,180.53,0.0,1,0,0,On Time
DEL-0000200,PO-0000200,PRJ-0002,SUP-0223,MAT-0041,2026-05-01,2026-04-16,2026-04-18,306.0,310.74,310.74,0.0,2,0,0,On Time
DEL-0000201,PO-0000201,PRJ-0002,SUP-0022,MAT-0238,2026-03-17,2026-03-01,2026-03-01,567.0,561.91,561.91,0.0,0,0,0,On Time
DEL-0000202,PO-0000202,PRJ-0002,SUP-0062,MAT-0009,2025-11-27,2025-11-14,2025-11-14,564.0,594.21,594.21,0.0,0,0,0,On Time
DEL-0000203,PO-0000203,PRJ-0002,SUP-0196,MAT-0161,2025-12-23,2025-12-04,2025-12-04,297.0,302.7,302.7,0.0,0,0,0,On Time
DEL-0000204,PO-0000204,PRJ-0002,SUP-0250,MAT-0001,2026-06-06,2026-05-23,2026-05-23,20.0,20.38,20.38,0.0,0,0,0,On Time
DEL-0000205,PO-0000205,PRJ-0002,SUP-0059,MAT-0126,2026-04-05,2026-03-15,2026-04-03,108.0,108.27,108.27,0.0,19,1,0,Late
DEL-0000206,PO-0000206,PRJ-0002,SUP-0020,MAT-0017,2026-08-16,2026-07-27,2026-07-29,910.0,957.2,957.2,0.0,2,0,0,On Time
DEL-0000207,PO-0000207,PRJ-0002,SUP-0330,MAT-0077,2025-11-18,2025-11-13,2025-11-14,50.0,52.03,52.03,0.0,1,0,0,On Time
DEL-0000208,PO-0000208,PRJ-0002,SUP-0070,MAT-0147,2025-12-18,2025-12-12,2025-12-19,134.0,134.24,134.24,0.0,7,1,0,Late
DEL-0000209,PO-0000209,PRJ-0002,SUP-0236,MAT-0156,2026-04-01,2026-03-10,2026-03-22,474.0,486.72,486.72,0.0,12,1,0,Late
DEL-0000210,PO-0000210,PRJ-0002,SUP-0062,MAT-0146,2026-09-13,2026-08-27,2026-08-27,520.0,516.83,516.83,0.0,0,0,0,On Time
DEL-0000211,PO-0000211,PRJ-0002,SUP-0136,MAT-0125,2026-03-23,2026-03-13,2026-03-15,287.0,280.58,280.58,0.0,2,0,0,On Time
DEL-0000212,PO-0000212,PRJ-0002,SUP-0104,MAT-0237,2026-06-07,2026-05-22,2026-05-22,420.0,397.49,318.42,79.07,0,0,1,On Time - Quality Issue
DEL-0000213,PO-0000213,PRJ-0003,SUP-0309,MAT-0142,2020-10-15,2020-10-02,2020-10-03,80.0,82.46,82.46,0.0,1,0,0,On Time
DEL-0000214,PO-0000214,PRJ-0003,SUP-0074,MAT-0110,2020-12-10,2020-11-25,2020-11-25,248.0,250.56,250.56,0.0,0,0,0,On Time
DEL-0000215,PO-0000215,PRJ-0003,SUP-0271,MAT-0015,2020-04-05,2020-03-25,2020-03-25,869.0,897.68,897.68,0.0,0,0,0,On Time
DEL-0000216,PO-0000216,PRJ-0003,SUP-0086,MAT-0193,2020-03-06,2020-02-27,2020-02-27,490.0,493.19,370.38,122.81,0,0,1,On Time - Quality Issue
DEL-0000217,PO-0000217,PRJ-0003,SUP-0130,MAT-0201,2019-12-05,2019-11-22,2019-11-22,28.0,27.58,27.58,0.0,0,0,0,On Time
DEL-0000218,PO-0000218,PRJ-0003,SUP-0065,MAT-0020,2020-01-30,2020-01-16,2020-01-17,600.0,604.39,604.39,0.0,1,0,0,On Time
DEL-0000219,PO-0000219,PRJ-0003,SUP-0175,MAT-0192,2020-05-29,2020-05-19,2020-05-19,140.0,137.98,137.98,0.0,0,0,0,On Time
DEL-0000220,PO-0000220,PRJ-0003,SUP-0166,MAT-0239,2020-12-03,2020-11-17,2020-11-19,128.0,123.54,123.54,0.0,2,0,0,On Time
DEL-0000221,PO-0000221,PRJ-0003,SUP-0323,MAT-0197,2021-01-06,2021-02-01,2021-02-03,3.0,3.0,3.0,0.0,2,0,0,On Time
DEL-0000222,PO-0000222,PRJ-0003,SUP-0341,MAT-0154,2020-10-10,2020-09-26,2020-09-26,236.0,217.08,217.08,0.0,0,0,0,On Time
DEL-0000223,PO-0000223,PRJ-0003,SUP-0069,MAT-0102,2020-05-27,2020-05-13,2020-05-14,120.0,115.94,115.94,0.0,1,0,0,On Time
DEL-0000224,PO-0000224,PRJ-0003,SUP-0187,MAT-0244,2020-02-14,2020-02-04,2020-02-06,77.0,76.25,76.25,0.0,2,0,0,On Time
DEL-0000225,PO-0000225,PRJ-0003,SUP-0251,MAT-0130,2020-11-03,2020-10-23,2020-10-24,238.0,235.6,235.6,0.0,1,0,0,On Time
DEL-0000226,PO-0000226,PRJ-0003,SUP-0082,MAT-0154,2019-12-30,2019-12-14,2019-12-16,413.0,411.84,411.84,0.0,2,0,0,On Time
DEL-0000227,PO-0000227,PRJ-0003,SUP-0068,MAT-0154,2019-11-01,2019-10-17,2019-10-18,354.0,387.76,387.76,0.0,1,0,0,On Time
DEL-0000228,PO-0000228,PRJ-0003,SUP-0347,MAT-0043,2019-10-17,2019-09-27,2019-09-27,356.0,352.14,352.14,0.0,0,0,0,On Time
DEL-0000229,PO-0000229,PRJ-0003,SUP-0297,MAT-0102,2020-09-30,2020-09-12,2020-09-28,195.0,195.08,195.08,0.0,16,1,0,Late
DEL-0000230,PO-0000230,PRJ-0003,SUP-0019,MAT-0229,2019-12-04,2019-11-20,2019-11-21,276.0,259.96,259.96,0.0,1,0,0,On Time
DEL-0000231,PO-0000231,PRJ-0003,SUP-0245,MAT-0166,2020-01-03,2019-12-25,2019-12-25,448.0,447.21,447.21,0.0,0,0,0,On Time
DEL-0000232,PO-0000232,PRJ-0003,SUP-0278,MAT-0212,2020-11-24,2020-11-10,2020-11-10,689.0,706.18,706.18,0.0,0,0,0,On Time
DEL-0000233,PO-0000233,PRJ-0003,SUP-0287,MAT-0186,2020-05-02,2020-04-20,2020-04-20,474.0,473.34,392.7,80.64,0,0,1,On Time - Quality Issue
DEL-0000234,PO-0000234,PRJ-0003,SUP-0314,MAT-0014,2021-01-06,2021-01-16,2021-01-16,672.0,673.27,673.27,0.0,0,0,0,On Time
DEL-0000235,PO-0000235,PRJ-0003,SUP-0045,MAT-0086,2020-10-27,2020-10-21,2020-11-08,765.0,762.63,762.63,0.0,18,1,0,Late
DEL-0000236,PO-0000236,PRJ-0003,SUP-0045,MAT-0212,2020-05-29,2020-05-14,2020-05-14,212.0,204.93,204.93,0.0,0,0,0,On Time
DEL-0000237,PO-0000237,PRJ-0003,SUP-0123,MAT-0128,2019-10-10,2019-10-05,2019-10-22,425.0,419.5,419.5,0.0,17,1,0,Late
DEL-0000238,PO-0000238,PRJ-0003,SUP-0192,MAT-0010,2020-11-04,2020-10-25,2020-10-27,664.0,647.41,647.41,0.0,2,0,0,On Time
DEL-0000239,PO-0000239,PRJ-0003,SUP-0086,MAT-0141,2021-01-06,2021-01-06,2021-01-22,304.0,313.57,313.57,0.0,16,1,0,Late
DEL-0000240,PO-0000240,PRJ-0003,SUP-0103,MAT-0135,2021-01-06,2021-02-13,2021-02-14,650.0,620.05,620.05,0.0,1,0,0,On Time
DEL-0000241,PO-0000241,PRJ-0003,SUP-0340,MAT-0126,2021-01-06,2021-01-25,2021-01-25,54.0,53.76,53.76,0.0,0,0,0,On Time
DEL-0000242,PO-0000242,PRJ-0003,SUP-0014,MAT-0045,2020-06-15,2020-06-11,2020-06-11,372.0,369.48,369.48,0.0,0,0,0,On Time
DEL-0000243,PO-0000243,PRJ-0003,SUP-0100,MAT-0228,2021-01-06,2021-03-06,2021-03-12,450.0,455.36,455.36,0.0,6,1,0,Late
DEL-0000244,PO-0000244,PRJ-0003,SUP-0192,MAT-0171,2020-11-21,2020-11-04,2020-11-04,343.0,353.16,353.16,0.0,0,0,0,On Time
DEL-0000245,PO-0000245,PRJ-0003,SUP-0156,MAT-0217,2021-01-06,2021-02-25,2021-02-26,972.0,987.44,987.44,0.0,1,0,0,On Time
DEL-0000246,PO-0000246,PRJ-0003,SUP-0340,MAT-0040,2020-12-26,2020-12-15,2020-12-15,534.0,528.91,528.91,0.0,0,0,0,On Time
DEL-0000247,PO-0000247,PRJ-0003,SUP-0315,MAT-0061,2019-12-07,2019-11-27,2019-11-27,588.0,585.07,585.07,0.0,0,0,0,On Time
DEL-0000248,PO-0000248,PRJ-0003,SUP-0095,MAT-0105,2020-02-11,2020-01-24,2020-01-25,10.0,10.12,10.12,0.0,1,0,0,On Time
DEL-0000249,PO-0000249,PRJ-0003,SUP-0053,MAT-0231,2020-07-27,2020-07-05,2020-07-05,119.0,120.6,120.6,0.0,0,0,0,On Time
DEL-0000250,PO-0000250,PRJ-0003,SUP-0038,MAT-0178,2019-12-01,2019-11-16,2019-11-16,30.0,30.28,30.28,0.0,0,0,0,On Time
DEL-0000251,PO-0000251,PRJ-0003,SUP-0169,MAT-0085,2020-01-12,2020-01-04,2020-01-20,195.0,200.07,200.07,0.0,16,1,0,Late
DEL-0000252,PO-0000252,PRJ-0003,SUP-0199,MAT-0155,2021-01-06,2021-01-16,2021-01-18,108.0,111.89,111.89,0.0,2,0,0,On Time
DEL-0000253,PO-0000253,PRJ-0003,SUP-0064,MAT-0233,2020-04-05,2020-03-20,2020-03-21,637.0,643.42,643.42,0.0,1,0,0,On Time
DEL-0000254,PO-0000254,PRJ-0003,SUP-0322,MAT-0022,2019-10-24,2019-10-09,2019-10-11,120.0,113.8,113.8,0.0,2,0,0,On Time
DEL-0000255,PO-0000255,PRJ-0003,SUP-0050,MAT-0003,2021-01-06,2021-02-13,2021-02-14,560.0,540.47,467.18,73.29,1,0,1,On Time - Quality Issue
DEL-0000256,PO-0000256,PRJ-0003,SUP-0287,MAT-0054,2020-08-11,2020-07-22,2020-07-23,660.0,659.96,659.96,0.0,1,0,0,On Time
DEL-0000257,PO-0000257,PRJ-0003,SUP-0161,MAT-0097,2020-03-17,2020-02-25,2020-02-26,55.0,55.22,55.22,0.0,1,0,0,On Time
DEL-0000258,PO-0000258,PRJ-0003,SUP-0053,MAT-0195,2019-11-26,2019-11-12,2019-11-13,174.0,166.88,166.88,0.0,1,0,0,On Time
DEL-0000259,PO-0000259,PRJ-0003,SUP-0069,MAT-0234,2020-09-21,2020-09-08,2020-10-13,1140.0,1130.33,1130.33,0.0,35,1,0,Late
DEL-0000260,PO-0000260,PRJ-0003,SUP-0172,MAT-0124,2020-12-03,2020-11-18,2020-11-18,126.0,128.33,128.33,0.0,0,0,0,On Time
DEL-0000261,PO-0000261,PRJ-0003,SUP-0061,MAT-0215,2019-12-19,2019-12-01,2019-12-02,96.0,94.81,94.81,0.0,1,0,0,On Time
DEL-0000262,PO-0000262,PRJ-0003,SUP-0302,MAT-0168,2020-07-06,2020-06-17,2020-06-17,781.0,791.86,791.86,0.0,0,0,0,On Time
DEL-0000263,PO-0000263,PRJ-0003,SUP-0008,MAT-0064,2020-10-31,2020-10-15,2020-11-09,249.0,253.72,253.72,0.0,25,1,0,Late
DEL-0000264,PO-0000264,PRJ-0003,SUP-0043,MAT-0184,2020-02-16,2020-02-01,2020-02-02,40.0,40.73,40.73,0.0,1,0,0,On Time
DEL-0000265,PO-0000265,PRJ-0003,SUP-0204,MAT-0146,2020-02-27,2020-02-07,2020-02-08,320.0,328.36,328.36,0.0,1,0,0,On Time
DEL-0000266,PO-0000266,PRJ-0003,SUP-0110,MAT-0114,2020-08-29,2020-08-08,2020-08-09,234.0,233.23,233.23,0.0,1,0,0,On Time
DEL-0000267,PO-0000267,PRJ-0003,SUP-0001,MAT-0090,2020-09-15,2020-09-05,2020-09-06,332.0,333.21,333.21,0.0,1,0,0,On Time
DEL-0000268,PO-0000268,PRJ-0003,SUP-0322,MAT-0012,2020-02-16,2020-01-29,2020-01-29,396.0,387.34,387.34,0.0,0,0,0,On Time
DEL-0000269,PO-0000269,PRJ-0003,SUP-0086,MAT-0211,2020-12-23,2020-12-03,2020-12-04,32.0,32.0,32.0,0.0,1,0,0,On Time
DEL-0000270,PO-0000270,PRJ-0003,SUP-0220,MAT-0140,2020-05-23,2020-05-18,2020-05-18,36.0,36.82,31.97,4.85,0,0,1,On Time - Quality Issue
DEL-0000271,PO-0000271,PRJ-0003,SUP-0020,MAT-0128,2020-05-21,2020-05-16,2020-05-24,1190.0,1152.69,1152.69,0.0,8,1,0,Late
DEL-0000272,PO-0000272,PRJ-0003,SUP-0306,MAT-0158,2020-07-31,2020-07-28,2020-08-11,209.0,212.89,212.89,0.0,14,1,0,Late
DEL-0000273,PO-0000273,PRJ-0003,SUP-0041,MAT-0012,2020-07-23,2020-07-05,2020-07-06,924.0,935.36,935.36,0.0,1,0,0,On Time
DEL-0000274,PO-0000274,PRJ-0003,SUP-0182,MAT-0134,2020-09-15,2020-09-10,2020-09-11,858.0,801.88,801.88,0.0,1,0,0,On Time
DEL-0000275,PO-0000275,PRJ-0003,SUP-0308,MAT-0194,2020-05-31,2020-05-20,2020-05-22,288.0,297.03,297.03,0.0,2,0,0,On Time
DEL-0000276,PO-0000276,PRJ-0003,SUP-0178,MAT-0137,2020-05-02,2020-04-20,2020-04-20,270.0,273.93,273.93,0.0,0,0,0,On Time
DEL-0000277,PO-0000277,PRJ-0003,SUP-0291,MAT-0117,2020-05-14,2020-05-09,2020-05-10,172.0,177.09,177.09,0.0,1,0,0,On Time
DEL-0000278,PO-0000278,PRJ-0003,SUP-0299,MAT-0060,2020-12-03,2020-11-11,2020-11-13,12.0,11.66,11.66,0.0,2,0,0,On Time
DEL-0000279,PO-0000279,PRJ-0003,SUP-0350,MAT-0239,2020-06-14,2020-05-26,2020-05-28,96.0,96.29,96.29,0.0,2,0,0,On Time
DEL-0000280,PO-0000280,PRJ-0003,SUP-0239,MAT-0135,2020-11-04,2020-10-18,2020-10-31,195.0,189.41,189.41,0.0,13,1,0,Late
DEL-0000281,PO-0000281,PRJ-0003,SUP-0124,MAT-0215,2020-03-23,2020-03-03,2020-03-05,64.0,64.21,64.21,0.0,2,0,0,On Time
DEL-0000282,PO-0000282,PRJ-0003,SUP-0039,MAT-0102,2020-06-12,2020-05-27,2020-05-28,90.0,93.97,93.97,0.0,1,0,0,On Time
DEL-0000283,PO-0000283,PRJ-0003,SUP-0184,MAT-0139,2020-05-02,2020-04-19,2020-04-19,264.0,267.52,267.52,0.0,0,0,0,On Time
DEL-0000284,PO-0000284,PRJ-0003,SUP-0060,MAT-0049,2020-01-30,2020-01-16,2020-01-16,561.0,553.32,553.32,0.0,0,0,0,On Time
DEL-0000285,PO-0000285,PRJ-0003,SUP-0038,MAT-0095,2020-11-12,2020-11-01,2020-11-13,672.0,681.17,681.17,0.0,12,1,0,Late
DEL-0000286,PO-0000286,PRJ-0003,SUP-0130,MAT-0057,2020-05-17,2020-05-04,2020-05-14,288.0,286.02,286.02,0.0,10,1,0,Late
DEL-0000287,PO-0000287,PRJ-0003,SUP-0166,MAT-0240,2020-06-01,2020-05-22,2020-06-07,988.0,1071.27,1071.27,0.0,16,1,0,Late
DEL-0000288,PO-0000288,PRJ-0003,SUP-0274,MAT-0009,2020-05-22,2020-05-10,2020-05-11,846.0,842.16,842.16,0.0,1,0,0,On Time
DEL-0000289,PO-0000289,PRJ-0003,SUP-0164,MAT-0040,2020-11-06,2020-10-26,2020-10-26,1068.0,1071.54,1071.54,0.0,0,0,0,On Time
DEL-0000290,PO-0000290,PRJ-0003,SUP-0090,MAT-0188,2020-12-17,2020-11-27,2020-11-30,180.0,178.51,178.51,0.0,3,1,0,Late
DEL-0000291,PO-0000291,PRJ-0003,SUP-0188,MAT-0063,2020-06-03,2020-05-15,2020-05-15,252.0,253.36,253.36,0.0,0,0,0,On Time
DEL-0000292,PO-0000292,PRJ-0003,SUP-0301,MAT-0231,2020-01-14,2019-12-24,2019-12-25,68.0,67.86,67.86,0.0,1,0,0,On Time
DEL-0000293,PO-0000293,PRJ-0003,SUP-0140,MAT-0155,2020-10-08,2020-09-18,2020-09-18,180.0,186.71,186.71,0.0,0,0,0,On Time
DEL-0000294,PO-0000294,PRJ-0003,SUP-0093,MAT-0184,2019-12-29,2019-12-13,2019-12-15,440.0,447.9,447.9,0.0,2,0,0,On Time
DEL-0000295,PO-0000295,PRJ-0003,SUP-0100,MAT-0040,2019-11-14,2019-11-04,2019-11-04,1246.0,1195.32,1195.32,0.0,0,0,0,On Time
DEL-0000296,PO-0000296,PRJ-0003,SUP-0350,MAT-0185,2020-11-12,2020-11-02,2020-11-03,648.0,664.33,664.33,0.0,1,0,0,On Time
DEL-0000297,PO-0000297,PRJ-0003,SUP-0034,MAT-0029,2020-12-07,2020-11-19,2020-11-19,632.0,627.44,627.44,0.0,0,0,0,On Time
DEL-0000298,PO-0000298,PRJ-0003,SUP-0227,MAT-0089,2020-01-07,2019-12-26,2019-12-26,594.0,614.2,614.2,0.0,0,0,0,On Time
DEL-0000299,PO-0000299,PRJ-0003,SUP-0290,MAT-0076,2020-05-15,2020-05-05,2020-05-05,234.0,237.16,199.43,37.73,0,0,1,On Time - Quality Issue
DEL-0000300,PO-0000300,PRJ-0003,SUP-0099,MAT-0168,2021-01-06,2021-03-19,2021-03-19,142.0,141.22,141.22,0.0,0,0,0,On Time
DEL-0000301,PO-0000301,PRJ-0003,SUP-0067,MAT-0222,2021-01-06,2021-03-01,2021-03-01,693.0,687.93,687.93,0.0,0,0,0,On Time
DEL-0000302,PO-0000302,PRJ-0003,SUP-0188,MAT-0059,2020-05-25,2020-05-05,2020-05-05,276.0,273.82,273.82,0.0,0,0,0,On Time
DEL-0000303,PO-0000303,PRJ-0003,SUP-0192,MAT-0077,2019-11-15,2019-11-10,2019-11-22,20.0,20.04,20.04,0.0,12,1,0,Late
DEL-0000304,PO-0000304,PRJ-0003,SUP-0076,MAT-0023,2020-05-15,2020-05-10,2020-05-10,608.0,639.35,639.35,0.0,0,0,0,On Time
DEL-0000305,PO-0000305,PRJ-0003,SUP-0252,MAT-0173,2020-12-30,2020-12-10,2020-12-11,96.0,94.44,94.44,0.0,1,0,0,On Time
DEL-0000306,PO-0000306,PRJ-0003,SUP-0188,MAT-0249,2020-12-21,2020-12-08,2020-12-28,711.0,732.74,732.74,0.0,20,1,0,Late
DEL-0000307,PO-0000307,PRJ-0003,SUP-0019,MAT-0221,2020-09-02,2020-08-16,2020-08-17,435.0,438.56,438.56,0.0,1,0,0,On Time
DEL-0000308,PO-0000308,PRJ-0003,SUP-0188,MAT-0084,2020-09-22,2020-09-05,2020-09-07,110.0,110.37,110.37,0.0,2,0,0,On Time
DEL-0000309,PO-0000309,PRJ-0003,SUP-0045,MAT-0069,2020-08-20,2020-08-06,2020-08-08,408.0,390.65,390.65,0.0,2,0,0,On Time
DEL-0000310,PO-0000310,PRJ-0003,SUP-0340,MAT-0036,2020-08-14,2020-07-25,2020-07-27,230.0,228.24,228.24,0.0,2,0,0,On Time
DEL-0000311,PO-0000311,PRJ-0003,SUP-0169,MAT-0005,2020-04-03,2020-03-21,2020-03-22,28.0,30.06,30.06,0.0,1,0,0,On Time
DEL-0000312,PO-0000312,PRJ-0003,SUP-0130,MAT-0180,2021-01-06,2021-01-25,2021-02-02,91.0,85.79,85.79,0.0,8,1,0,Late
DEL-0000313,PO-0000313,PRJ-0003,SUP-0086,MAT-0205,2020-08-30,2020-08-11,2020-08-11,55.0,54.86,54.86,0.0,0,0,0,On Time
DEL-0000314,PO-0000314,PRJ-0003,SUP-0265,MAT-0138,2021-01-06,2021-01-18,2021-01-18,423.0,427.65,427.65,0.0,0,0,0,On Time
DEL-0000315,PO-0000315,PRJ-0003,SUP-0126,MAT-0124,2020-01-10,2019-12-28,2020-02-02,117.0,119.22,106.93,12.29,36,1,1,Late - Quality Issue
DEL-0000316,PO-0000316,PRJ-0003,SUP-0311,MAT-0116,2020-12-30,2020-12-10,2020-12-10,168.0,169.84,169.84,0.0,0,0,0,On Time
DEL-0000317,PO-0000317,PRJ-0003,SUP-0187,MAT-0178,2020-06-26,2020-06-11,2020-06-11,105.0,108.17,108.17,0.0,0,0,0,On Time
DEL-0000318,PO-0000318,PRJ-0003,SUP-0032,MAT-0091,2021-01-06,2021-02-06,2021-03-22,372.0,358.3,358.3,0.0,44,1,0,Late
DEL-0000319,PO-0000319,PRJ-0003,SUP-0031,MAT-0201,2020-09-19,2020-09-04,2020-09-04,182.0,176.22,176.22,0.0,0,0,0,On Time
DEL-0000320,PO-0000320,PRJ-0003,SUP-0278,MAT-0112,2020-01-28,2020-01-13,2020-01-13,384.0,382.82,382.82,0.0,0,0,0,On Time
DEL-0000321,PO-0000321,PRJ-0003,SUP-0147,MAT-0042,2021-01-06,2021-01-05,2021-01-05,234.0,229.0,197.09,31.91,0,0,1,On Time - Quality Issue
DEL-0000322,PO-0000322,PRJ-0003,SUP-0019,MAT-0118,2020-02-28,2020-02-20,2020-02-22,320.0,315.3,315.3,0.0,2,0,0,On Time
DEL-0000323,PO-0000323,PRJ-0003,SUP-0267,MAT-0152,2020-02-20,2020-02-07,2020-02-08,150.0,138.07,138.07,0.0,1,0,0,On Time
DEL-0000324,PO-0000324,PRJ-0003,SUP-0204,MAT-0154,2020-01-08,2019-12-28,2019-12-29,295.0,306.73,306.73,0.0,1,1,0,Late
DEL-0000325,PO-0000325,PRJ-0003,SUP-0156,MAT-0100,2020-07-12,2020-06-22,2020-06-23,142.0,145.33,123.48,21.85,1,0,1,On Time - Quality Issue
DEL-0000326,PO-0000326,PRJ-0003,SUP-0003,MAT-0047,2021-01-06,2020-12-29,2021-01-08,516.0,524.76,524.76,0.0,10,1,0,Late
DEL-0000327,PO-0000327,PRJ-0003,SUP-0283,MAT-0125,2019-11-28,2019-11-18,2019-11-18,205.0,197.72,197.72,0.0,0,0,0,On Time
